title,price
Pc Portable Gamer ASUS ROG Strix G16 G614 / i9-14900HX / RTX 4060 8G / 32 Go DDR5 / 2 To SSD / Windows 11 / Noir,"7 249,000 DT"
PC Portable Lenovo Légion Pro 5 16ARX8 / Ryzen 9 7945HX / RTX 4070 8G / 40 Go / 1 To SSD / Noir / Windows 11,"7 255,000 DT"
PC PORTABLE ASUS ZENBOOK  UX8406MA / ULTRA 9 185H / 32 Go / 1 To SSD /  WINDOWS 11,"7 259,000 DT"
Pc Portable DELL Latitude 7350 2-en-1 / Ultra 7 165U / 16 Go / 512 Go SSD / Windows 11 Pro / Gris,"7 299,000 DT"
Pc portable Lenovo ThinkPad X1 Carbon Gen 11 / i7-1355U 13è Gén / 32 Go / Noir / Windows 11 Pro,"7 299,000 DT"
PC Portable Lenovo Légion Pro 5 16ARX8 / Ryzen 9 7945HX / RTX 4070 8G / 48 Go / 1 To SSD / Noir / Windows 11,"7 329,000 DT"
Pc Portable Lenovo ThinkPad P15v Gen 3 / i7-12800H / T600 4G / 16 Go DDR5 / 512 Go SSD / Windows 11 Pro / Noir,"7 399,000 DT"
PC Portable Lenovo Légion Pro 5 16ARX8 / Ryzen 9 7945HX / RTX 4070 8G / 64 Go / 1 To SSD / Noir / Windows 11,"7 509,000 DT"
Pc portable MSI Gaming Raider GE68HX 13VF / i7-13700HX / RTX 4060 8G / 16 Go,"7 549,000 DT"
PC PORTABLE LENOVO THINKPAD X1 CARBON G12 ULTRA 7 / 32GO 1TO SSD / /NOIR / Windows 11 Pro,"7 559,000 DT"
Pc portable MSI Gaming Vector GP68 HX  / i7-13700HX / RTX 4070 8G / 16 Go,"7 709,000 DT"
Pc Portable Gamer ASUS ROG Strix G16 G614 / i9-14900HX / RTX 4070 8G / 32 Go DDR5 / 1 To SSD / Windows 11 / Noir,"8 119,000 DT"
PC Portable Lenovo ThinkPad X1 YOGA GEN 6 / i7 11è Gén / 16 Go,"8 199,000 DT"
PC PORTABLE GAMER LENOVO LEGION SLIM 7 / 16IRH8 I9 13GEN / 32 GO / 1 TO SSD / GRIS,"8 279,000 DT"
"Apple Macebook Pro M2 14"" / 16 Go / 512 Go SSD / Gris sidéral","8 329,000 DT"
"PC PORTABLE ASUS ZenBook Pro 14.5"" UX8402VV / I9-13900H / 32G 1TSSD / WINDOWS 11","8 499,000 DT"
Pc Portable Gamer ASUS ROG Zephyrus G16 GU605MI / Ultra 9-185H / RTX 4070 8G / 32 Go / 1 To SSD / Windows 11,"8 649,000 DT"
"Apple MacBook Pro M3 Pro 14"" / 18 Go / 512 Go / Noir sidéral","8 799,000 DT"
Pc Portable DELL Latitude 7350 détachable / Ultra 7 164U / 32 Go / 512 Go SSD / Windows 11 Pro / Gris,"9 699,000 DT"
Pc portable MSI CreatorPro M16 / i7 12é Gen / RTX A3000 12G / 32 Go,"9 969,000 DT"
"Apple MacBook Pro M3 Pro 14"" / 18 Go / 1 To / Noir sidéral","10 499,000 DT"
Apple MacBook Pro M3 / 18 Go / 512 Go SSD  / Silver,"10 689,000 DT"
Apple MacBook Pro M3 / 18 Go / 512 Go SSD  / Noir,"10 689,000 DT"
Station de travail Mobile Dell Precision 5560 Tactile / i7 11è Gén / 32 Go,"11 179,000 DT"
Pc Portable Lenovo Légion Pro 7 / i9-13900HX / RTX 4080 12G / 32 Go / 1 To SSD / Gris,"11 259,000 DT"
"Apple Macebook Pro M2 16"" / 16 Go / 1 To SSD / Gris","11 788,000 DT"
